	tree_id	species
5158	T_264307	Quercus ilex
5159	T_264309	Quercus ilex
5160	T_264315	Quercus ilex
5161	T_264319	Quercus ilex
5162	T_264321	Pinus pinaster
5163	T_264359	Pinus pinaster
5164	T_264376	Quercus ilex
5165	T_264385	Quercus ilex
5166	T_264392	Pinus pinaster
5167	T_264395	Quercus ilex
5168	T_264447	Pinus pinaster
5169	T_264449	Pinus pinaster
5170	T_264450	Quercus ilex
5171	T_264470	Quercus ilex
5172	T_264481	Quercus ilex
5173	T_264484	Pinus pinaster
5174	T_264490	Quercus ilex
5175	T_264501	Pinus pinaster
5176	T_264503	Pinus pinaster
5177	T_264506	Pinus pinaster
5178	T_264577	Quercus ilex
5179	T_264603	Pinus pinaster
5180	T_264611	Fagus sylvatica
5181	T_264621	Fagus sylvatica
5182	T_264622	Fagus sylvatica
5183	T_264623	Pinus pinaster
5184	T_264624	Pinus pinaster
5185	T_264653	Pinus pinaster
5186	T_264656	Pinus pinaster
5187	T_264677	Pinus pinaster
5188	T_264693	Pinus pinaster
5189	T_264705	Quercus ilex
5190	T_264732	Quercus ilex
5191	T_264737	Pinus pinaster
5192	T_264740	Quercus ilex
5193	T_264751	Quercus ilex
5194	T_264777	Pinus pinaster
5195	T_264796	Pinus pinaster
5196	T_264808	Fagus sylvatica
5197	T_264851	Pinus pinaster
5198	T_264883	Quercus ilex
5199	T_264905	Quercus ilex
5200	T_264910	Quercus ilex
5201	T_264916	Quercus ilex
5202	T_264936	Pinus pinaster
5203	T_264961	Quercus ilex
5204	T_264969	Pinus pinaster
5205	T_264974	Pinus pinaster
5206	T_264984	Quercus ilex
5207	T_264989	Quercus ilex
5208	T_265024	Pinus pinaster
5209	T_265053	Pinus pinaster
5210	T_265063	Fagus sylvatica
5211	T_265105	Quercus ilex
5212	T_265112	Quercus ilex
5213	T_265134	Quercus ilex
5214	T_265139	Quercus ilex
5215	T_265141	Quercus ilex
5216	T_265143	Quercus ilex
5217	T_265145	Quercus ilex
5218	T_265148	Quercus ilex
5219	T_265162	Quercus ilex
5220	T_265202	Quercus ilex
5221	T_265219	Quercus ilex
5222	T_265246	Quercus ilex
5223	T_265308	Pinus pinaster
5224	T_265320	Fagus sylvatica
5225	T_265345	Pinus pinaster
5226	T_265363	Quercus ilex
5227	T_265384	Pinus pinaster
5228	T_265392	Pinus pinaster
5229	T_265479	Quercus ilex
5230	T_265491	Quercus ilex
5231	T_265492	Quercus ilex
5232	T_265510	Quercus ilex
5233	T_265511	Quercus ilex
5234	T_265514	Quercus ilex
5235	T_265521	Quercus ilex
5236	T_265529	Pinus pinaster
5237	T_265533	Quercus ilex
5238	T_265547	Pinus pinaster
5239	T_265568	Pinus pinaster
5240	T_265581	Pinus pinaster
5241	T_265652	Quercus ilex
5242	T_265666	Pinus pinaster
5243	T_265670	Pinus pinaster
5244	T_265677	Pinus pinaster
5245	T_265679	Fagus sylvatica
5246	T_265681	Fagus sylvatica
5247	T_265710	Fagus sylvatica
5248	T_265731	Pinus pinaster
5249	T_265743	Pinus pinaster
5250	T_265762	Pinus pinaster
5251	T_265833	Quercus ilex
5252	T_265851	Pinus pinaster
5253	T_265853	Pinus pinaster
5254	T_265860	Pinus pinaster
5255	T_265863	Pinus pinaster
5256	T_265963	Pinus pinaster
5257	T_265976	Pinus pinaster
5258	T_265979	Pinus pinaster
5259	T_266004	Quercus ilex
5260	T_266010	Quercus ilex
5261	T_266012	Quercus ilex
5262	T_266046	Pinus pinaster
5263	T_266062	Quercus ilex
5264	T_266074	Quercus ilex
5265	T_266085	Pinus pinaster
5266	T_266099	Quercus ilex
5267	T_266139	Quercus ilex
5268	T_266150	Pinus pinaster
5269	T_266198	Pinus pinaster
5270	T_266207	Pinus pinaster
5271	T_266210	Fagus sylvatica
5272	T_266235	Pinus pinaster
5273	T_266242	Pinus pinaster
5274	T_266246	Pinus pinaster
5275	T_266256	Pinus pinaster
5276	T_266272	Quercus ilex
5277	T_266273	Pinus pinaster
5278	T_266289	Pinus pinaster
5279	T_266290	Pinus pinaster
5280	T_266297	Pinus pinaster
5281	T_266314	Quercus ilex
5282	T_266330	Quercus ilex
5283	T_266360	Pinus pinaster
5284	T_266368	Fagus sylvatica
5285	T_266369	Pinus pinaster
5286	T_266386	Pinus pinaster
5287	T_266387	Pinus pinaster
5288	T_266389	Pinus pinaster
5289	T_266401	Quercus ilex
5290	T_266413	Quercus ilex
5291	T_266417	Quercus ilex
5292	T_266430	Pinus pinaster
5293	T_266438	Pinus pinaster
5294	T_266444	Quercus ilex
5295	T_266458	Quercus ilex
5296	T_266464	Quercus ilex
5297	T_266479	Quercus ilex
5298	T_266548	Quercus ilex
5299	T_266550	Quercus ilex
5300	T_266578	Pinus pinaster
5301	T_266613	Pinus pinaster
5302	T_266614	Pinus pinaster
5303	T_266621	Quercus ilex
5304	T_266623	Quercus ilex
5305	T_266625	Pinus pinaster
5306	T_266628	Pinus pinaster
5307	T_266638	Quercus ilex
5308	T_266657	Quercus ilex
5309	T_266666	Fagus sylvatica
5310	T_266692	Pinus pinaster
5311	T_266703	Fagus sylvatica
5312	T_266706	Fagus sylvatica
5313	T_266760	Pinus pinaster
5314	T_266762	Quercus ilex
5315	T_266764	Quercus ilex
5316	T_266768	Quercus ilex
5317	T_266770	Quercus ilex
5318	T_266782	Quercus ilex
5319	T_266800	Quercus ilex
5320	T_266805	Quercus ilex
5321	T_266816	Quercus ilex
5322	T_266823	Pinus pinaster
5323	T_266856	Pinus pinaster
5324	T_266863	Pinus pinaster
5325	T_266874	Fagus sylvatica
5326	T_266880	Pinus pinaster
5327	T_266886	Pinus pinaster
5328	T_266893	Pinus pinaster
5329	T_266915	Quercus ilex
5330	T_266929	Quercus ilex
5331	T_266930	Quercus ilex
5332	T_266945	Quercus ilex
5333	T_266953	Quercus ilex
5334	T_266958	Quercus ilex
5335	T_266975	Pinus pinaster
5336	T_266980	Quercus ilex
5337	T_266993	Quercus ilex
5338	T_267004	Pinus pinaster
5339	T_267007	Quercus ilex
5340	T_267019	Pinus pinaster
5341	T_267026	Pinus pinaster
5342	T_267078	Pinus pinaster
5343	T_267094	Pinus pinaster
5344	T_267108	Quercus ilex
5345	T_267109	Pinus pinaster
5346	T_267144	Pinus pinaster
5347	T_267150	Quercus ilex
5348	T_267155	Pinus pinaster
5349	T_267159	Pinus pinaster
5350	T_267160	Fagus sylvatica
5351	T_267185	Pinus pinaster
5352	T_267189	Pinus pinaster
5353	T_267201	Pinus pinaster
5354	T_267239	Pinus pinaster
5355	T_267247	Quercus ilex
5356	T_267253	Quercus ilex
5357	T_267258	Quercus ilex
5358	T_267260	Pinus pinaster
5359	T_267261	Pinus pinaster
5360	T_267367	Pinus pinaster
5361	T_267401	Quercus ilex
5362	T_267408	Pinus pinaster
5363	T_267430	Quercus ilex
5364	T_267432	Quercus ilex
5365	T_267438	Quercus ilex
5366	T_267479	Quercus ilex
5367	T_267485	Pinus pinaster
5368	T_267496	Pinus pinaster
5369	T_267497	Pinus pinaster
5370	T_267511	Quercus ilex
5371	T_267515	Pinus pinaster
5372	T_267516	Pinus pinaster
5373	T_267540	Pinus pinaster
5374	T_267582	Fagus sylvatica
5375	T_267619	Pinus pinaster
5376	T_267620	Pinus pinaster
5377	T_267631	Quercus ilex
5378	T_267638	Quercus ilex
5379	T_267641	Quercus ilex
5380	T_267645	Quercus ilex
5381	T_267646	Quercus ilex
5382	T_267657	Quercus ilex
5383	T_267658	Quercus ilex
5384	T_267675	Pinus pinaster
5385	T_267684	Quercus ilex
5386	T_267692	Quercus ilex
5387	T_267697	Pinus pinaster
5388	T_267698	Quercus ilex
5389	T_267701	Pinus pinaster
5390	T_267704	Pinus pinaster
5391	T_267705	Pinus pinaster
5392	T_267719	Quercus ilex
5393	T_267721	Pinus pinaster
5394	T_267740	Pinus pinaster
5395	T_267753	Quercus ilex
5396	T_267767	Pinus pinaster
5397	T_267791	Pinus pinaster
5398	T_267812	Pinus pinaster
5399	T_267835	Quercus ilex
5400	T_267836	Pinus pinaster
5401	T_267885	Quercus ilex
5402	T_267894	Quercus ilex
5403	T_267898	Quercus ilex
5404	T_267899	Pinus pinaster
5405	T_267907	Pinus pinaster
5406	T_267913	Pinus pinaster
5407	T_267915	Pinus pinaster
5408	T_267917	Quercus ilex
5409	T_267935	Pinus pinaster
5410	T_267947	Quercus ilex
5411	T_267970	Quercus ilex
5412	T_268000	Pinus pinaster
5413	T_268002	Pinus pinaster
5414	T_268020	Quercus ilex
5415	T_268032	Quercus ilex
5416	T_268036	Pinus pinaster
5417	T_268058	Pinus pinaster
5418	T_268061	Pinus pinaster
5419	T_268114	Quercus ilex
5420	T_268148	Fagus sylvatica
5421	T_268177	Fagus sylvatica
5422	T_268191	Pinus pinaster
5423	T_268192	Pinus pinaster
5424	T_268200	Pinus pinaster
5425	T_268230	Quercus ilex
5426	T_268231	Quercus ilex
5427	T_268232	Quercus ilex
5428	T_268234	Quercus ilex
5429	T_268245	Quercus ilex
5430	T_268261	Quercus ilex
5431	T_268281	Quercus ilex
5432	T_268282	Quercus ilex
5433	T_268285	Quercus ilex
5434	T_268290	Quercus ilex
5435	T_268323	Quercus ilex
5436	T_268337	Quercus ilex
5437	T_268338	Pinus pinaster
5438	T_268348	Pinus pinaster
5439	T_268372	Pinus pinaster
5440	T_268393	Fagus sylvatica
5441	T_268416	Pinus pinaster
5442	T_268418	Pinus pinaster
5443	T_268434	Fagus sylvatica
5444	T_268435	Pinus pinaster
5445	T_268456	Quercus ilex
5446	T_268462	Fagus sylvatica
5447	T_268473	Pinus pinaster
5448	T_268495	Quercus ilex
5449	T_268517	Quercus ilex
5450	T_268549	Pinus pinaster
5451	T_268555	Quercus ilex
5452	T_268557	Pinus pinaster
5453	T_268558	Quercus ilex
5454	T_268562	Pinus pinaster
5455	T_268571	Quercus ilex
5456	T_268583	Pinus pinaster
5457	T_268588	Quercus ilex
5458	T_268592	Pinus pinaster
5459	T_268602	Quercus ilex
5460	T_268620	Pinus pinaster
5461	T_268647	Fagus sylvatica
5462	T_268648	Quercus ilex
5463	T_268684	Pinus pinaster
5464	T_268700	Fagus sylvatica
5465	T_268708	Fagus sylvatica
5466	T_268717	Pinus pinaster
5467	T_268720	Pinus pinaster
5468	T_268733	Quercus ilex
5469	T_268736	Quercus ilex
5470	T_268749	Pinus pinaster
5471	T_268758	Pinus pinaster
5472	T_268787	Pinus pinaster
5473	T_268804	Fagus sylvatica
5474	T_268846	Pinus pinaster
5475	T_268851	Pinus pinaster
5476	T_268884	Quercus ilex
5477	T_268888	Quercus ilex
5478	T_268899	Quercus ilex
5479	T_268903	Quercus ilex
5480	T_268905	Quercus ilex
5481	T_268909	Pinus pinaster
5482	T_268932	Quercus ilex
5483	T_268941	Quercus ilex
5484	T_268955	Pinus pinaster
5485	T_268966	Pinus pinaster
5486	T_268971	Pinus pinaster
5487	T_268978	Pinus pinaster
5488	T_268979	Pinus pinaster
5489	T_268982	Pinus pinaster
5490	T_268988	Pinus pinaster
5491	T_268991	Quercus ilex
5492	T_268992	Quercus ilex
5493	T_268993	Quercus ilex
5494	T_269026	Quercus ilex
5495	T_269040	Pinus pinaster
5496	T_269069	Pinus pinaster
5497	T_269078	Pinus pinaster
5498	T_269085	Fagus sylvatica
5499	T_269098	Pinus pinaster
5500	T_269115	Pinus pinaster
5501	T_269119	Pinus pinaster
5502	T_269140	Pinus pinaster
5503	T_269143	Fagus sylvatica
5504	T_269144	Pinus pinaster
5505	T_269169	Pinus pinaster
5506	T_269181	Quercus ilex
5507	T_269183	Quercus ilex
5508	T_269197	Quercus ilex
5509	T_269200	Quercus ilex
5510	T_269234	Pinus pinaster
5511	T_269261	Quercus ilex
5512	T_269270	Pinus pinaster
5513	T_269272	Pinus pinaster
5514	T_269273	Fagus sylvatica
5515	T_269274	Pinus pinaster
5516	T_269299	Quercus ilex
5517	T_269315	Quercus ilex
5518	T_269323	Quercus ilex
5519	T_269327	Quercus ilex
5520	T_269334	Quercus ilex
5521	T_269341	Pinus pinaster
5522	T_269351	Quercus ilex
5523	T_269372	Quercus ilex
5524	T_269381	Quercus ilex
5525	T_269389	Pinus pinaster
5526	T_269399	Pinus pinaster
5527	T_269409	Quercus ilex
5528	T_269410	Quercus ilex
5529	T_269433	Pinus pinaster
5530	T_269441	Pinus pinaster
5531	T_269472	Quercus ilex
5532	T_269480	Pinus pinaster
5533	T_269501	Pinus pinaster
5534	T_269519	Quercus ilex
5535	T_269562	Pinus pinaster
5536	T_269574	Pinus pinaster
5537	T_269577	Pinus pinaster
5538	T_269594	Fagus sylvatica
5539	T_269602	Pinus pinaster
5540	T_269613	Pinus pinaster
5541	T_269621	Pinus pinaster
5542	T_269643	Quercus ilex
5543	T_269646	Pinus pinaster
5544	T_269649	Pinus pinaster
5545	T_269651	Pinus pinaster
5546	T_269662	Quercus ilex
5547	T_269680	Pinus pinaster
5548	T_269690	Pinus pinaster
5549	T_269727	Pinus pinaster
5550	T_269730	Pinus pinaster
5551	T_269787	Pinus pinaster
5552	T_269797	Pinus pinaster
5553	T_269813	Quercus ilex
5554	T_269818	Pinus pinaster
5555	T_269823	Quercus ilex
5556	T_269855	Quercus ilex
5557	T_269856	Pinus pinaster
5558	T_269864	Quercus ilex
5559	T_269900	Quercus ilex
5560	T_269916	Pinus pinaster
5561	T_269954	Pinus pinaster
5562	T_269977	Pinus pinaster
5563	T_269982	Pinus pinaster
5564	T_269984	Fagus sylvatica
5565	T_269990	Pinus pinaster
5566	T_269993	Pinus pinaster
5567	T_269998	Pinus pinaster
5568	T_270005	Quercus ilex
5569	T_270007	Quercus ilex
5570	T_270033	Quercus ilex
5571	T_270035	Quercus ilex
5572	T_270039	Pinus pinaster
5573	T_270061	Quercus ilex
5574	T_270067	Quercus ilex
5575	T_270082	Pinus pinaster
5576	T_270087	Quercus ilex
5577	T_270091	Quercus ilex
5578	T_270103	Quercus ilex
5579	T_270120	Pinus pinaster
5580	T_270149	Quercus ilex
5581	T_270197	Pinus pinaster
5582	T_270204	Fagus sylvatica
5583	T_270207	Pinus pinaster
5584	T_270212	Pinus pinaster
5585	T_270224	Pinus pinaster
5586	T_270254	Quercus ilex
5587	T_270258	Quercus ilex
5588	T_270262	Quercus ilex
5589	T_270297	Quercus ilex
5590	T_270307	Quercus ilex
5591	T_270309	Quercus ilex
5592	T_270313	Quercus ilex
5593	T_270353	Pinus pinaster
5594	T_270357	Quercus ilex
5595	T_270369	Quercus ilex
5596	T_270404	Pinus pinaster
5597	T_270410	Quercus ilex
5598	T_270419	Quercus ilex
5599	T_270427	Pinus pinaster
5600	T_270432	Quercus ilex
5601	T_270441	Pinus pinaster
5602	T_270467	Fagus sylvatica
5603	T_270485	Pinus pinaster
5604	T_270503	Quercus ilex
5605	T_270507	Pinus pinaster
5606	T_270516	Pinus pinaster
5607	T_270520	Pinus pinaster
5608	T_270530	Fagus sylvatica
5609	T_270549	Pinus pinaster
5610	T_270550	Pinus pinaster
5611	T_270558	Pinus pinaster
5612	T_270569	Pinus pinaster
5613	T_270602	Quercus ilex
5614	T_270603	Pinus pinaster
5615	T_270635	Quercus ilex
5616	T_270658	Quercus ilex
5617	T_270692	Quercus ilex
5618	T_270709	Pinus pinaster
5619	T_270713	Pinus pinaster
5620	T_270734	Pinus pinaster
5621	T_270742	Quercus ilex
5622	T_270747	Pinus pinaster
5623	T_270754	Fagus sylvatica
5624	T_270757	Pinus pinaster
5625	T_270786	Quercus ilex
5626	T_270789	Quercus ilex
5627	T_270805	Quercus ilex
5628	T_270843	Quercus ilex
5629	T_270850	Pinus pinaster
5630	T_270862	Pinus pinaster
5631	T_270866	Pinus pinaster
5632	T_270879	Pinus pinaster
5633	T_270884	Pinus pinaster
5634	T_270898	Quercus ilex
5635	T_270911	Pinus pinaster
5636	T_270912	Pinus pinaster
5637	T_270915	Pinus pinaster
5638	T_270923	Pinus pinaster
5639	T_270942	Fagus sylvatica
5640	T_270966	Pinus pinaster
5641	T_270979	Fagus sylvatica
5642	T_270991	Pinus pinaster
5643	T_271037	Quercus ilex
5644	T_271038	Quercus ilex
5645	T_271113	Pinus pinaster
5646	T_271134	Quercus ilex
5647	T_271144	Quercus ilex
5648	T_271152	Quercus ilex
5649	T_271170	Quercus ilex
5650	T_271183	Pinus pinaster
5651	T_271284	Pinus pinaster
5652	T_271289	Pinus pinaster
5653	T_271345	Fagus sylvatica
5654	T_271361	Fagus sylvatica
5655	T_271428	Pinus pinaster
5656	T_271431	Pinus pinaster
5657	T_271453	Quercus ilex
5658	T_271470	Pinus pinaster
5659	T_271471	Quercus ilex
5660	T_271473	Quercus ilex
5661	T_271475	Quercus ilex
5662	T_271494	Pinus pinaster
5663	T_271497	Pinus pinaster
5664	T_271524	Pinus pinaster
5665	T_271562	Quercus ilex
5666	T_271581	Quercus ilex
5667	T_271586	Quercus ilex
5668	T_271589	Quercus ilex
5669	T_271590	Pinus pinaster
5670	T_271592	Quercus ilex
5671	T_271600	Quercus ilex
5672	T_271603	Quercus ilex
5673	T_271637	Quercus ilex
5674	T_271638	Quercus ilex
5675	T_271652	Pinus pinaster
5676	T_271656	Pinus pinaster
5677	T_271662	Pinus pinaster
5678	T_271701	Quercus ilex
5679	T_271742	Pinus pinaster
5680	T_271784	Pinus pinaster
5681	T_271787	Pinus pinaster
5682	T_271789	Fagus sylvatica
5683	T_271798	Fagus sylvatica
5684	T_271799	Pinus pinaster
5685	T_271800	Fagus sylvatica
5686	T_271815	Pinus pinaster
5687	T_271823	Pinus pinaster
5688	T_271831	Pinus pinaster
5689	T_271838	Quercus ilex
5690	T_271852	Pinus pinaster
5691	T_271866	Quercus ilex
5692	T_271867	Quercus ilex
5693	T_271873	Quercus ilex
5694	T_271877	Pinus pinaster
5695	T_271898	Pinus pinaster
5696	T_271901	Quercus ilex
5697	T_271906	Quercus ilex
5698	T_271927	Pinus pinaster
5699	T_271928	Pinus pinaster
5700	T_271930	Pinus pinaster
5701	T_271942	Pinus pinaster
5702	T_271954	Pinus pinaster
5703	T_271959	Quercus ilex
5704	T_271960	Quercus ilex
5705	T_271962	Quercus ilex
5706	T_271971	Pinus pinaster
5707	T_271979	Quercus ilex
5708	T_271984	Pinus pinaster
5709	T_271986	Pinus pinaster
5710	T_271989	Quercus ilex
5711	T_271993	Pinus pinaster
5712	T_271995	Quercus ilex
5713	T_272000	Quercus ilex
5714	T_272006	Pinus pinaster
5715	T_272012	Quercus ilex
5716	T_272014	Quercus ilex
5717	T_272050	Pinus pinaster
5718	T_272063	Pinus pinaster
5719	T_272102	Pinus pinaster
5720	T_272116	Pinus pinaster
5721	T_272133	Fagus sylvatica
5722	T_272147	Pinus pinaster
5723	T_272154	Pinus pinaster
5724	T_272169	Quercus ilex
5725	T_272180	Pinus pinaster
5726	T_272184	Quercus ilex
5727	T_272190	Quercus ilex
5728	T_272200	Pinus pinaster
5729	T_272214	Quercus ilex
5730	T_272216	Quercus ilex
5731	T_272250	Quercus ilex
5732	T_272271	Quercus ilex
5733	T_272287	Pinus pinaster
5734	T_272297	Fagus sylvatica
5735	T_272301	Quercus ilex
5736	T_272302	Pinus pinaster
5737	T_272307	Pinus pinaster
5738	T_272321	Pinus pinaster
5739	T_272328	Pinus pinaster
5740	T_272347	Fagus sylvatica
5741	T_272370	Pinus pinaster
5742	T_272394	Quercus ilex
5743	T_272399	Quercus ilex
5744	T_272414	Quercus ilex
5745	T_272427	Quercus ilex
5746	T_272437	Quercus ilex
5747	T_272468	Quercus ilex
5748	T_272471	Quercus ilex
5749	T_272478	Quercus ilex
5750	T_272514	Quercus ilex
5751	T_272516	Quercus ilex
5752	T_272527	Quercus ilex
5753	T_272528	Pinus pinaster
5754	T_272573	Fagus sylvatica
5755	T_272574	Pinus pinaster
5756	T_272582	Fagus sylvatica
5757	T_272608	Pinus pinaster
5758	T_272617	Pinus pinaster
5759	T_272619	Pinus pinaster
5760	T_272627	Pinus pinaster
5761	T_272644	Pinus pinaster
5762	T_272649	Pinus pinaster
5763	T_272654	Pinus pinaster
5764	T_272655	Pinus pinaster
5765	T_272680	Quercus ilex
5766	T_272688	Quercus ilex
5767	T_272689	Quercus ilex
5768	T_272691	Quercus ilex
5769	T_272697	Quercus ilex
5770	T_272704	Quercus ilex
5771	T_272728	Pinus pinaster
5772	T_272731	Quercus ilex
5773	T_272737	Quercus ilex
5774	T_272761	Quercus ilex
5775	T_272791	Pinus pinaster
5776	T_272796	Pinus pinaster
5777	T_272823	Fagus sylvatica
5778	T_272829	Fagus sylvatica
5779	T_272831	Pinus pinaster
5780	T_272840	Pinus pinaster
5781	T_272842	Pinus pinaster
5782	T_272861	Quercus ilex
5783	T_272864	Quercus ilex
5784	T_272867	Quercus ilex
5785	T_272894	Pinus pinaster
5786	T_272895	Quercus ilex
5787	T_272945	Quercus ilex
5788	T_272955	Pinus pinaster
5789	T_272961	Pinus pinaster
5790	T_272968	Pinus pinaster
5791	T_272971	Pinus pinaster
5792	T_273024	Pinus pinaster
5793	T_273051	Pinus pinaster
5794	T_273061	Pinus pinaster
5795	T_273076	Quercus ilex
5796	T_273079	Quercus ilex
5797	T_273086	Quercus ilex
5798	T_273110	Pinus pinaster
5799	T_273117	Pinus pinaster
5800	T_273127	Pinus pinaster
5801	T_273160	Quercus ilex
5802	T_273171	Quercus ilex
5803	T_273173	Quercus ilex
5804	T_273176	Quercus ilex
5805	T_273188	Quercus ilex
5806	T_273194	Pinus pinaster
5807	T_273206	Quercus ilex
5808	T_273226	Quercus ilex
5809	T_273245	Quercus ilex
5810	T_273246	Pinus pinaster
5811	T_273289	Pinus pinaster
5812	T_273300	Pinus pinaster
5813	T_273305	Pinus pinaster
5814	T_273311	Quercus ilex
5815	T_273347	Fagus sylvatica
5816	T_273379	Pinus pinaster
5817	T_273388	Quercus ilex
5818	T_273392	Fagus sylvatica
5819	T_273420	Pinus pinaster
5820	T_273436	Quercus ilex
5821	T_273452	Pinus pinaster
5822	T_273484	Quercus ilex
5823	T_273510	Fagus sylvatica
5824	T_273512	Fagus sylvatica
5825	T_273538	Quercus ilex
5826	T_273539	Quercus ilex
5827	T_273545	Quercus ilex
5828	T_273547	Quercus ilex
5829	T_273562	Quercus ilex
5830	T_273600	Quercus ilex
5831	T_273608	Quercus ilex
5832	T_273619	Quercus ilex
5833	T_273638	Pinus pinaster
5834	T_273649	Quercus ilex
5835	T_273656	Quercus ilex
5836	T_273668	Pinus pinaster
5837	T_273687	Quercus ilex
5838	T_273689	Pinus pinaster
5839	T_273694	Pinus pinaster
5840	T_273724	Pinus pinaster
5841	T_273725	Pinus pinaster
5842	T_273754	Pinus pinaster
5843	T_273755	Fagus sylvatica
5844	T_273767	Fagus sylvatica
5845	T_273776	Pinus pinaster
5846	T_273777	Fagus sylvatica
5847	T_273809	Quercus ilex
5848	T_273822	Quercus ilex
5849	T_273823	Pinus pinaster
5850	T_273824	Quercus ilex
5851	T_273825	Pinus pinaster
5852	T_273838	Quercus ilex
5853	T_273862	Pinus pinaster
5854	T_273871	Pinus pinaster
5855	T_273885	Fagus sylvatica
5856	T_273886	Fagus sylvatica
5857	T_273902	Pinus pinaster
5858	T_273910	Quercus ilex
5859	T_273911	Quercus ilex
5860	T_273934	Pinus pinaster
5861	T_273938	Quercus ilex
5862	T_273946	Quercus ilex
5863	T_273958	Quercus ilex
5864	T_273962	Quercus ilex
5865	T_273989	Pinus pinaster
5866	T_274025	Quercus ilex
5867	T_274055	Pinus pinaster
5868	T_274061	Fagus sylvatica
5869	T_274075	Pinus pinaster
5870	T_274080	Quercus ilex
5871	T_274082	Quercus ilex
5872	T_274087	Quercus ilex
5873	T_274089	Quercus ilex
5874	T_274090	Quercus ilex
5875	T_274094	Quercus ilex
5876	T_274110	Pinus pinaster
5877	T_274117	Pinus pinaster
5878	T_274122	Quercus ilex
5879	T_274129	Pinus pinaster
5880	T_274130	Quercus ilex
5881	T_274132	Quercus ilex
5882	T_274139	Quercus ilex
5883	T_274144	Quercus ilex
5884	T_274145	Quercus ilex
5885	T_274169	Quercus ilex
5886	T_274202	Pinus pinaster
5887	T_274216	Pinus pinaster
5888	T_274226	Fagus sylvatica
5889	T_274227	Fagus sylvatica
5890	T_274252	Pinus pinaster
5891	T_274256	Pinus pinaster
5892	T_274270	Quercus ilex
5893	T_274274	Quercus ilex
5894	T_274282	Quercus ilex
5895	T_274297	Quercus ilex
5896	T_274304	Quercus ilex
5897	T_274322	Quercus ilex
5898	T_274331	Quercus ilex
5899	T_274341	Quercus ilex
5900	T_274368	Quercus ilex
5901	T_274410	Pinus pinaster
5902	T_274419	Pinus pinaster
5903	T_274449	Pinus pinaster
5904	T_274472	Pinus pinaster
5905	T_274477	Pinus pinaster
5906	T_274478	Pinus pinaster
5907	T_274486	Pinus pinaster
5908	T_274490	Pinus pinaster
5909	T_274495	Fagus sylvatica
5910	T_274523	Pinus pinaster
5911	T_274570	Pinus pinaster
5912	T_274576	Quercus ilex
5913	T_274579	Quercus ilex
