(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Endgültig																
Stand:	14.10.2021	15:11															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	ÖDP	12	2	79	0,055326	111	0,077941	-28,828829	-0,022615	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	V-Partei³	13	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	V-Partei³	13	2	65	0,045521	152	0,10673	-57,236842	-0,061208	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Gesundheitsforschung	14	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Gesundheitsforschung	14	2	191	0,133763	173	0,121475	10,404624	0,012288	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	MLPD	15	1	139	0,097505					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	MLPD	15	2	60	0,04202	116	0,081452	-48,275862	-0,039432	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Die Humanisten	16	2	85	0,059528	97	0,06811	-12,371134	-0,008582	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	DKP	17	1	111	0,077864					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	DKP	17	2	68	0,047622	57	0,040024	19,298246	0,007599	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	SGP	18	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	SGP	18	2	21	0,014707	13	0,009128	61,538462	0,005579	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	dieBasis	19	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	dieBasis	19	2	1079	0,755655					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Bündnis C	20	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Bündnis C	20	2	65	0,045521					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	du.	21	2	78	0,054626					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	LIEBE	22	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	LIEBE	22	2	168	0,117655					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	LKR	23	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	LKR	23	2	25	0,017508					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	PdF	24	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	PdF	24	2	37	0,025912					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	LfK	25	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	LfK	25	2	147	0,102948					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Team Todenhöfer	26	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Team Todenhöfer	26	2	1516	1,061699					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Volt	27	1	425	0,298126					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Volt	27	2	354	0,247917					
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Volksabstimmung	28	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	Volksabstimmung	28	2			148	0,103921		-0,103921	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	DiB	29	1							
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	Partei	DiB	29	2			203	0,14254		-0,14254	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	143	Dortmund II	LAND	5	System-Gruppe	Übrige	1000	2			1333	0,93599		-0,93599	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Wahlberechtigte	-4		194493		197873		-1,708166		
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Wählende	-3		148083	76,137959	150831	76,226165	-1,821907	-0,088207	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Ungültige	-2	1	1322	0,892743	1446	0,958689	-8,57538	-0,065946	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Ungültige	-2	2	1147	0,774566	1251	0,829405	-8,313349	-0,054839	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Gültige	-1	1	146761	99,107257	149385	99,041311	-1,756535	0,065946	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Gültige	-1	2	146936	99,225434	149580	99,170595	-1,767616	0,054839	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	CDU	1	1	36810	25,081595	47452	31,764903	-22,426873	-6,683308	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	CDU	1	2	31995	21,774786	40697	27,207514	-21,382411	-5,432728	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	SPD	2	1	59869	40,793535	58019	38,838571	3,188611	1,954964	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	SPD	2	2	53490	36,403604	50205	33,563979	6,543173	2,839625	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	FDP	3	1	9137	6,225768	9635	6,449777	-5,168656	-0,224009	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	FDP	3	2	15286	10,403169	17196	11,496189	-11,107234	-1,093021	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	AfD	4	1	11736	7,996675	13558	9,075878	-13,43856	-1,079203	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	AfD	4	2	11428	7,777536	14689	9,820163	-22,200286	-2,042627	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	GRÜNE	5	1	20340	13,859268	9600	6,426348	111875	7,43292	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	GRÜNE	5	2	20022	13,626341	10254	6,855195	95,260386	6,771146	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	DIE LINKE	6	1	4731	3,223608	8048	5,387422	-41,215209	-2,163813	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	DIE LINKE	6	2	5154	3,50765	10313	6,894638	-50,024241	-3,386989	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Die PARTEI	7	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Die PARTEI	7	2	1740	1,184189	1146	0,766145	51,832461	0,418044	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Tierschutzpartei	8	2	2562	1,743616	1376	0,919909	86,19186	0,823707	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	PIRATEN	9	1			1565	1,047629		-1,047629	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	PIRATEN	9	2	534	0,363424	804	0,537505	-33,58209	-0,174081	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	FREIE WÄHLER	10	1	1967	1,340274	941	0,629916	109,032944	0,710358	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	FREIE WÄHLER	10	2	1088	0,740458	561	0,37505	93,939394	0,365408	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	NPD	11	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	NPD	11	2	144	0,098002	463	0,309533	-68,898488	-0,211532	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	ÖDP	12	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	ÖDP	12	2	72	0,049001	115	0,076882	-37,391304	-0,027881	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	V-Partei³	13	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	V-Partei³	13	2	102	0,069418	148	0,098944	-31,081081	-0,029526	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Gesundheitsforschung	14	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Gesundheitsforschung	14	2	193	0,13135	166	0,110977	16,26506	0,020372	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	MLPD	15	1	185	0,126055	161	0,107775	14,906832	0,01828	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	MLPD	15	2	64	0,043556	88	0,058831	-27,272727	-0,015275	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Die Humanisten	16	2	107	0,072821	76	0,050809	40,789474	0,022012	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	DKP	17	2	24	0,016334	19	0,012702	26,315789	0,003631	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	SGP	18	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	SGP	18	2	11	0,007486	20	0,013371	-45	-0,005885	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	dieBasis	19	1	1451	0,988682					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	dieBasis	19	2	1151	0,783334					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Bündnis C	20	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Bündnis C	20	2	89	0,060571					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	du.	21	2	76	0,051723					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	LIEBE	22	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	LIEBE	22	2	211	0,1436					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	LKR	23	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	LKR	23	2	19	0,012931					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	PdF	24	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	PdF	24	2	45	0,030626					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	LfK	25	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	LfK	25	2	175	0,119099					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Team Todenhöfer	26	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Team Todenhöfer	26	2	823	0,560108					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Volt	27	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Volt	27	2	331	0,225268					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Einzelbewerber/Wählergruppe	Peiler	28	1	535	0,364538					
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Einzelbewerber/Wählergruppe	Peiler	28	2							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Volksabstimmung	29	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	Volksabstimmung	29	2			165	0,110309		-0,110309	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	DiB	30	1							
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	Partei	DiB	30	2			122	0,081562		-0,081562	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Übrige	1000	1			406	0,271781		-0,271781	
BT	26.09.2021	Wahlkreis	144	Unna I	LAND	5	System-Gruppe	Übrige	1000	2			957	0,639791		-0,639791	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Wahlberechtigte	-4		231226		235213		-1,695059		
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Wählende	-3		168760	72,984872	171524	72,92284	-1,611436	0,062032	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Ungültige	-2	1	1708	1,012088	1956	1,140365	-12,678937	-0,128277	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Ungültige	-2	2	1332	0,789287	1789	1,043003	-25,544997	-0,253716	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Gültige	-1	1	167052	98,987912	169568	98,859635	-1,483771	0,128277	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Gültige	-1	2	167428	99,210713	169735	98,956997	-1,359178	0,253716	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	CDU	1	1	44266	26,498336	59700	35,207115	-25,852596	-8,708779	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	CDU	1	2	40444	24,156055	51475	30,326686	-21,42982	-6,170631	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	SPD	2	1	67774	40,570601	61717	36,396608	9,814152	4,173993	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	SPD	2	2	59227	35,374609	53467	31,50028	10773	3,874329	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	FDP	3	1	12058	7,218112	9970	5,879647	20,942828	1,338465	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	FDP	3	2	16764	10,012662	17678	10,415059	-5,170268	-0,402397	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	AfD	4	1	15562	9,315662	17713	10,445957	-12,143623	-1,130295	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	AfD	4	2	15497	9,255919	19068	11,233982	-18,727711	-1,978063	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	GRÜNE	5	1	16958	10,15133	7409	4,369339	128,88379	5,781992	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	GRÜNE	5	2	19149	11,437155	8938	5,265856	114,24256	6,171299	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	DIE LINKE	6	1	6285	3,762302	9949	5,867263	-36,827822	-2,104961	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	DIE LINKE	6	2	5694	3,400865	11837	6,973812	-51,896595	-3,572947	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Die PARTEI	7	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Die PARTEI	7	2	1574	0,940106	1170	0,68931	34,529915	0,250796	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Tierschutzpartei	8	2	2680	1,600688	1336	0,787109	100,598802	0,813579	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	PIRATEN	9	1			1871	1,103392		-1,103392	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	PIRATEN	9	2	640	0,382254	944	0,556161	-32,20339	-0,173907	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	FREIE WÄHLER	10	1	2610	1,562388	1239	0,73068	110,653753	0,831707	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	FREIE WÄHLER	10	2	1242	0,741811	605	0,356438	105,289256	0,385373	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	NPD	11	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	NPD	11	2	238	0,142151	547	0,322267	-56,489945	-0,180116	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	ÖDP	12	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	ÖDP	12	2	99	0,05913	110	0,064807	-10	-0,005677	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	V-Partei³	13	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	V-Partei³	13	2	82	0,048976	153	0,090141	-46,405229	-0,041164	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Gesundheitsforschung	14	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Gesundheitsforschung	14	2	264	0,15768	194	0,114296	36,082474	0,043384	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	MLPD	15	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	MLPD	15	2	23	0,013737	110	0,064807	-79,090909	-0,05107	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Die Humanisten	16	2	113	0,067492	72	0,042419	56,944444	0,025073	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	DKP	17	2	31	0,018515	38	0,022388	-18,421053	-0,003872	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	SGP	18	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	SGP	18	2	12	0,007167	17	0,010016	-29,411765	-0,002848	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	dieBasis	19	1	1539	0,92127					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	dieBasis	19	2	1164	0,695224					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Bündnis C	20	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Bündnis C	20	2	110	0,0657					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	du.	21	2	81	0,048379					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	LIEBE	22	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	LIEBE	22	2	267	0,159472					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	LKR	23	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	LKR	23	2	38	0,022696					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	PdF	24	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	PdF	24	2	58	0,034642					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	LfK	25	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	LfK	25	2	159	0,094966					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Team Todenhöfer	26	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Team Todenhöfer	26	2	1406	0,839764					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Volt	27	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Volt	27	2	372	0,222185					
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Volksabstimmung	28	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	Volksabstimmung	28	2			173	0,101924		-0,101924	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	DiB	29	1							
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	Partei	DiB	29	2			141	0,083071		-0,083071	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	145	Hamm – Unna II	LAND	5	System-Gruppe	Übrige	1000	2			1662	0,979173		-0,979173	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	System-Gruppe	Wahlberechtigte	-4		231811		232301		-0,210933		
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	System-Gruppe	Wählende	-3		179003	77,219373	174364	75,059513	2,660526	2,159859	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	System-Gruppe	Ungültige	-2	1	1554	0,868142	1872	1,073616	-16,987179	-0,205474	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	System-Gruppe	Ungültige	-2	2	1174	0,655855	1290	0,739832	-8,992248	-0,083977	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	System-Gruppe	Gültige	-1	1	177449	99,131858	172492	98,926384	2,873756	0,205474	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	System-Gruppe	Gültige	-1	2	177829	99,344145	173074	99,260168	2,74738	0,083977	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	CDU	1	1	58791	33,13121	73595	42,665747	-20,115497	-9,534537	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	CDU	1	2	51697	29,071186	62764	36,264257	-17,632719	-7,193071	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	SPD	2	1	54614	30,777294	50458	29,252371	8,236553	1,524923	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	SPD	2	2	51061	28,713539	43184	24,951177	18,240552	3,762362	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	FDP	3	1	17826	10,045703	13681	7,931382	30,297493	2,114321	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	FDP	3	2	21005	11,811909	23296	13,460138	-9,834306	-1,648229	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	AfD	4	1	13992	7,885082	15311	8,876354	-8,614721	-0,991271	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	AfD	4	2	14206	7,988573	16165	9,339936	-12,118775	-1,351362	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	GRÜNE	5	1	22154	12,484714	9459	5,483733	134,210805	7,000981	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	GRÜNE	5	2	24089	13,54616	10723	6,195616	124,647953	7,350544	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	DIE LINKE	6	1	5548	3,126532	9756	5,655914	-43,132431	-2,529382	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	DIE LINKE	6	2	5520	3,104106	11702	6,76127	-52,828576	-3,657164	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Die PARTEI	7	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Die PARTEI	7	2	1724	0,969471	1183	0,683523	45,731192	0,285948	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Tierschutzpartei	8	2	2260	1,270884	1207	0,69739	87,241094	0,573494	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	PIRATEN	9	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	PIRATEN	9	2	666	0,374517	634	0,366317	5,047319	0,0082	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	FREIE WÄHLER	10	1	2017	1,136665					
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	FREIE WÄHLER	10	2	1176	0,661309	387	0,223604	203,875969	0,437706	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	NPD	11	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	NPD	11	2	156	0,087725	310	0,179114	-49,677419	-0,091389	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	ÖDP	12	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	ÖDP	12	2	118	0,066356	149	0,08609	-20,805369	-0,019734	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	V-Partei³	13	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	V-Partei³	13	2	89	0,050048	175	0,101113	-49,142857	-0,051065	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Gesundheitsforschung	14	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Gesundheitsforschung	14	2	246	0,138335	176	0,101691	39,772727	0,036645	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	MLPD	15	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	MLPD	15	2	12	0,006748	40	0,023112	-70	-0,016363	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Die Humanisten	16	2	121	0,068043	78	0,045067	55,128205	0,022975	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	DKP	17	2	31	0,017432	28	0,016178	10,714286	0,001254	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	SGP	18	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	SGP	18	2	13	0,00731	11	0,006356	18,181818	0,000955	
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	dieBasis	19	1	2507	1,4128					
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	dieBasis	19	2	2038	1,146045					
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Bündnis C	20	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	Bündnis C	20	2	159	0,089412					
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	du.	21	2	89	0,050048					
BT	26.09.2021	Wahlkreis	146	Soest	LAND	5	Partei	LIEBE	22	1							
